bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C2-prospeccion	0.375	2023	16	Sensors	CF-YOLOX: An Autonomous Driving Detection Model for Multi-Scale Object Detection	10.3390/s23083794		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2023	16	IEEE Access	Context-Aware Region-Dependent Scale Proposals for Scale-Optimized Object Detection Using Super-Resolution	10.1109/access.2023.3329302		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2023	0	Academic Journal of Computing &amp; Information Science	Inverted Non-Maximum Suppression for More Accurate and Neater Face Detection	10.25236/ajcis.2023.060514		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2023	0	International Journal of Engineering Trends and Technology	Combining Super Resolution and Efficient Net Models to Reduce False Positives and False Negatives in Breast Cancer Detection	10.14445/22315381/ijett-v71i5p239		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2023	2	Current Medical Imaging Formerly Current Medical Imaging Reviews	"Multimodal Medical Image Fusion Utilizing Two-scale Image Decomposition via
Saliency Detection"	10.2174/0115734056260083230924154700		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2023	21	Data in Brief	A curated dataset for hate speech detection on social media text	10.1016/j.dib.2022.108832		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2023	17	IEEE Access	Revolutionizing Perimeter Intrusion Detection: A Machine Learning-Driven Approach With Curated Dataset Generation for Enhanced Security	10.1109/access.2023.3318600		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2023	3	Journal of the American Medical Informatics Association	Narrowing the gap: expected versus deployment performance	10.1093/jamia/ocad100		crossref	domain gap curated dataset versus deployment imagery detection
C1-negativos	0.375	2022	18	Remote Sensing	LSNet: Learned Sampling Network for 3D Object Detection from Point Clouds	10.3390/rs14071539		crossref	negative sampling strategy rare object detection remote sensing
C3-medicion	0.375	2022	34	IEEE Transactions on Geoscience and Remote Sensing	Comprehensive Analysis of Receiver Operating Characteristic (ROC) Curves for Hyperspectral Anomaly Detection	10.1109/tgrs.2022.3211786		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2022	24	Scientific Reports	Breast lesion detection using an anchor-free network from ultrasound images with segmentation-based enhancement	10.1038/s41598-022-18747-y		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2022	0	Journal of Physics: Conference Series	Motion Characteristic Detection of Operating Mechanism Based on Image Processing	10.1088/1742-6596/2303/1/012040		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2022	3	Journal of Applied Fluid Mechanics	On the Scale Size of the Aerodynamic Characteristics of a High-Speed Train	10.47176/jafm.15.01.33041		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2022	9	Applied Sciences	Non-Maximum Suppression Performs Later in Multi-Object Tracking	10.3390/app12073334		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2022	0	Journal of Quality in Health Care &amp; Economics	Reactive Lymphadenopathy: Triggering False Positives on Magnetic Resonance Imaging	10.23880/jqhe-16000270		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2022	25	Journal of Digital Imaging	Nested U-Net for Segmentation of Red Lesions in Retinal Fundus Images and Sub-image Classification for Removal of False Positives	10.1007/s10278-022-00629-4		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2022	21	Remote Sensing	TISD: A Three Bands Thermal Infrared Dataset for All Day Ship Detection in Spaceborne Imagery	10.3390/rs14215297		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2021	59	Medical Image Analysis	Single image super-resolution for whole slide image using convolutional neural networks and self-supervised color normalization	10.1016/j.media.2020.101938		crossref	sliding window inference whole slide image patch aggregation
C3-medicion	0.375	2021	1	Atmosphere	Receiver Operating Characteristic Curve Analysis-Based Evaluation of GCMs Concerning Atmospheric Teleconnections	10.3390/atmos12101236		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2021	19	Statistics in Medicine	The length of the receiver operating characteristic curve and the two cutoff Youden index within a robust framework for discovery, evaluation, and cutoff estimation in biomarker studies involving improper receiver operating characteristic curves	10.1002/sim.8869		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2021	22	Machines	Full-Scale Train-to-Train Impact Test and Multi-Body Dynamic Simulation Analysis	10.3390/machines9110297		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2021	267	Molecules	Effect of Dataset Size and Train/Test Split Ratios in QSAR/QSPR Multiclass Classification	10.3390/molecules26041111		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2021	5	International Journal of Innovative Research in Computer Science &amp; Technology	HUMAN IDENTIFICATION USING HISTOGRAM OF ORIENTED GRADIENTS (HOG) AND NON-MAXIMUM SUPPRESSION (NMS) FOR ATM VIDEO SURVEILLANCE	10.21276/ijircst.2021.9.3.1		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2021	4	IEEE Access	Parallelization of Non-Maximum Suppression	10.1109/access.2021.3134639		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2021	7	Fire Safety Journal	Maximum likelihood estimation of probabilistic non-suppression model for OECD NPP electrical fire applying non-negative continuous distribution	10.1016/j.firesaf.2021.103323		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2021	20	Insects	An Enhanced Insect Pest Counter Based on Saliency Map and Improved Non-Maximum Suppression	10.3390/insects12080705		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2021	19	Diagnostics	Computer-Aided Detection False Positives in Colonoscopy	10.3390/diagnostics11061113		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2021	18	Remote Sensing	Daytime Cloud Detection Algorithm Based on a Multitemporal Dataset for GK-2A Imagery	10.3390/rs13163215		crossref	domain gap curated dataset versus deployment imagery detection
C3-medicion	0.375	2020	1	Romanian Journal of Applied Psychology	"The utility of the Personality Clinical Form Indicators of Response Distortion:
Receiver Operating Characteristic Analysis"	10.24913/rjap.22.1.01		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2020	14	Journal of Statistical Planning and Inference	Model-free posterior inference on the area under the receiver operating characteristic curve	10.1016/j.jspi.2020.03.008		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2020	17	Atmospheric Chemistry and Physics	Apparent dust size discrepancy in aerosol reanalysis in north African dust after long-range transport	10.5194/acp-20-10047-2020		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2020	0	Issues of Analysis	ESTIMATE OF THE MAXIMUM PRODUCT OF INNER RADII OF NON-OVERLAPPING DOMAINS	10.15393/j3.art.2020.7190		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2020	1	Journal of the Institute of Industrial Applications Engineers	Optimization for Greedy Non-maximum Suppression Based on Multi-task Convolutional Neural Network	10.12792/jiiae.8.39		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2020	6	The Computer Journal	Work-Efficient Parallel Non-Maximum Suppression Kernels	10.1093/comjnl/bxaa108		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2020	27	Remote Sensing	Fourier Domain Anomaly Detection and Spectral Fusion for Stripe Noise Removal of TIR Imagery	10.3390/rs12223714		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2019	10	Journal of Open Source Software	tissueloc: Whole slide digital pathology image tissue localization	10.21105/joss.01148		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2019	27	Journal of Pathology Informatics	Annotations, Ontologies, and Whole Slide Images – Development of an Annotated Ontology-Driven Whole Slide Image Library of Normal and Abnormal Human Tissue	10.4103/jpi.jpi_81_18		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2019	3	Medical Image Analysis	Corrigendum to “Predicting breast tumor proliferation from whole-slide images: The TUPAC16 challenge” [Medical Image Analysis, 54 (2019) 111--121]	10.1016/j.media.2019.05.008		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2019	291	Frontiers in Medicine	Deep Learning for Whole Slide Image Analysis: An Overview	10.3389/fmed.2019.00264		crossref	sliding window inference whole slide image patch aggregation
C3-medicion	0.375	2019	0	Journal of Medical Imaging and Health Informatics	Focal Liver Lesion Classification Based on Receiver Operating Characteristic Analysis	10.1166/jmihi.2019.2609		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2019	1	Journal of Medical Imaging	Risk analysis, ideal observers, and receiver operating characteristic curves for tasks that combine detection and estimation	10.1117/1.jmi.6.1.015502		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2019	6	International Journal of Industrial Ergonomics	Evaluating autostereoscopic 3D baseball games using signal detection theory and receiver operating characteristic space	10.1016/j.ergon.2019.06.010		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2019	12	IEEE Access	IdentifyNet for Non-Maximum Suppression	10.1109/access.2019.2944671		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2019	3	International Journal of Information System Modeling and Design	Modeling and Computing Overlapping Aggregation of Large Data Sequences in Geographic Information Systems	10.4018/ijismd.2019010102		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2019	16	IEEE Access	Improvement of Non-Maximum Suppression in RGB-D Object Detection	10.1109/access.2019.2945834		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2019	11	Medical Physics	Multi‐domain features for reducing false positives in automated detection of clustered microcalcifications in digital breast tomosynthesis	10.1002/mp.13394		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2019	6	Sensors	Face Detection Ensemble with Methods Using Depth Information to Filter False Positives	10.3390/s19235242		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2019	311	ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences	SEN12MS – A CURATED DATASET OF GEOREFERENCED MULTI-SPECTRAL SENTINEL-1/2 IMAGERY FOR DEEP LEARNING AND DATA FUSION	10.5194/isprs-annals-iv-2-w7-153-2019		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.375	2018	0	HemaSphere	P008 (0053) WHOLE‐SLIDE‐IMAGE ANALYSIS OF THE TUMORMICRONENVIRONMENT IN CLASSICAL HODGKIN LYMPHOMA	10.1097/01.hs9.0000547860.04632.43		crossref	sliding window inference whole slide image patch aggregation
C3-medicion	0.375	2018	0	Journal of Pure and Applied Microbiology	Diagnostic Value of IL-4, IL-10 and IL-12 in Detection of Hepatic Hydatid Cyst Using Receiver Operating Characteristic Curve	10.22207/jpam.12.2.24		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2018	0	Problems of Friction and Wear	EVALUATION OF THE RESIDUAL STRENGTH OF STRUCTURAL CARBON PLASTICS IN THE PROCESS OF THEIR MOISTURE SATURATION, CHARACTERISTIC FOR OPERATING CONDITIONS	10.18372/0370-2197.1(78).12766		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2018	9	Bioconjugate Chemistry	Suppression of Aggregation of Therapeutic Monoclonal Antibodies during Storage by Removal of Aggregation Precursors Using a Specific Adsorbent of Non-Native IgG Conformers	10.1021/acs.bioconjchem.8b00360		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2017	0	International Journal of Computer Applications	Receiver Operating Characteristic for Variable Threshold and Sample Values using Energy Detection for Secondary user in Cognitive Environment	10.5120/ijca2017912935		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2017	12	i-Perception	Moving Backgrounds Massively Change the Apparent Size, Shape and Orientation of Flashed Test Squares	10.1177/2041669517737561		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2017	2	China Communications	Non-overlapping conditions to enable multi- dimensional behavioral models/dpds for multi-band or non-continuous carrier aggregation systems	10.1109/cc.2017.7868172		crossref	overlapping window aggregation non maximum suppression large scene
C2-prospeccion	0.375	2017	3	Lobachevskii Journal of Mathematics	Some evaluation of maximum of the product of conformal radii for pairwise non-overlapping domains	10.1134/s1995080217030271		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2017	1	Biomedical Engineering / Biomedizinische Technik	A cost-sensitive Bayesian combiner for reducing false positives in mammographic mass detection	10.1515/bmt-2017-0032		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2016	7	Analytical Cellular Pathology	Image Montaging for Creating a Virtual Pathology Slide: An Innovative and Economical Tool to Obtain a Whole Slide Image	10.1155/2016/9084909		crossref	sliding window inference whole slide image patch aggregation
C3-medicion	0.375	2016	674	Surgery	ROC-ing along: Evaluation and interpretation of receiver operating characteristic curves	10.1016/j.surg.2015.12.029		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2016	9	Journal of Veterinary Clinics	Application of Receiver Operating Characteristic (ROC) Curve for Evaluation of Diagnostic Test Performance	10.17555/jvc.2016.04.33.2.97		crossref	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.375	2016	1	American Journal of Epidemiology	RE: “RECEIVER OPERATING CHARACTERISTIC CURVE INFERENCE FROM A SAMPLE WITH A LIMIT OF DETECTION”	10.1093/aje/kww090		crossref	free response operating characteristic FROC lesion detection evaluation
C2-prospeccion	0.375	2016	0	Physics Today	NASA finds near-Earth object during test of new detection system	10.1063/pt.5.0210172		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2016	33	International Journal of Production Economics	On the performance of overlapping and non-overlapping temporal demand aggregation approaches	10.1016/j.ijpe.2016.04.003		crossref	overlapping window aggregation non maximum suppression large scene
C3-medicion	0.375	2016	16	Medical Physics	Reducing false positives of microcalcification detection systems by removal of breast arterial calcifications	10.1118/1.4943376		crossref	false positives per image detection metric medical imaging
C3-medicion	0.375	2016	3	Neurocomputing	Reduce false positives for object detection by a priori probability in videos	10.1016/j.neucom.2016.03.082		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.375	2015	90	Proceedings of the VLDB Endowment	General incremental sliding-window aggregation	10.14778/2752939.2752940		crossref	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.375	2015	3	Journal of Software	Test Size Estimation for Object Oriented Software Based on Analysis Model	10.17706//jsw.10.6.713-729		crossref	train test discrepancy object scale apparent size detection
C2-prospeccion	0.375	2015	1	Géotechnique	Full-scale embankment failure test under simulated train loading	10.1680/geot.14.p.100		crossref	train test discrepancy object scale apparent size detection
C1-negativos	0.333	2026	0	International Journal of Research Publication and Reviews	Intelligent Diabetes Risk Forecasting via Multi-Classifier Machine Learning: Architecture, Evaluation, and Web-Based Deployment	10.55248/gengpi.07.0426.10803		crossref	prior probability shift quantification classifier deployment
C1-negativos	0.333	2026	0	Law, Probability and Risk	Explicit specification of the prior probability of the prosecutor’s hypothesis in Bayesian networks	10.1093/lpr/mgag009		crossref	prior probability shift quantification classifier deployment
C1-negativos	0.333	2026	0	Cortex	Temporal acceleration drives the probability cueing effect in visual search: Evidence for early attentional deployment (N1pc) at high-probability locations	10.1016/j.cortex.2026.06.009		crossref	prior probability shift quantification classifier deployment
C1-negativos	0.333	2026	1	Data Science	A Comprehensive Review of Classifier Probability Calibration Metrics	10.1177/24518492261436231		crossref	prior probability shift quantification classifier deployment
C2-prospeccion	0.333	2026	0	Sci Rep	Intelligent machining error prediction and compensation system based on convolutional neural networks and improved genetic algorithm.	10.1038/s41598-026-46424-x		europepmc	translation equivariance convolutional networks shift invariance
C1-negativos	0.333	2025	1	Applied Sciences	MC Classifier: A Classifier for 3D Mechanical Components Based on Geometric Prior Using Graph Neural Network and Attention	10.3390/app15084399		crossref	prior probability shift quantification classifier deployment
C1-negativos	0.333	2025	0	Law, Probability and Risk	<i>Errata</i> for Dahlman &amp; Kolflaath ‘Presumed prior, contextual prior, and bizarre consequences—a reply to Ronald Meester and Lonneke Stevens’, <i>Law, Probability and Risk</i>, 2024	10.1093/lpr/mgaf006		crossref	prior probability shift quantification classifier deployment
C1-negativos	0.333	2025	4	Neurocomputing	Class Incremental Learning with probability dampening and cascaded gated classifier	10.1016/j.neucom.2025.130295		crossref	prior probability shift quantification classifier deployment
C2-prospeccion	0.333	2025	3	Neural Networks	Lie group convolution neural networks with scale-rotation equivariance	10.1016/j.neunet.2024.106980		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2025	0	J Imaging	Advancing Medical Decision-Making with AI: A Comprehensive Exploration of the Evolution from Convolutional Neural Networks to Capsule Networks.	10.3390/jimaging12010017		europepmc	translation equivariance convolutional networks shift invariance
C3-medicion	0.333	2025	0	Kidney and Dialysis	Caution in Interpreting Number Needed to Treat and Number Needed to Harm in Clinical Trials	10.3390/kidneydial5040058		crossref	number needed to screen diagnostic yield programme
C2-prospeccion	0.333	2024	17	Artificial Intelligence Review	Rotation invariance and equivariance in 3D deep learning: a survey	10.1007/s10462-024-10741-2		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2024	0	The International FLAIRS Conference Proceedings	STrXL: Approximating Permutation Invariance/Equivariance to Model Arbitrary Cardinality Sets	10.32473/flairs.37.1.135568		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2024	2	Structural Equation Modeling: A Multidisciplinary Journal	Scale-Invariance, Equivariance and Dependency of Structural Equation Models	10.1080/10705511.2024.2353168		crossref	translation equivariance convolutional networks shift invariance
C3-medicion	0.333	2024	1	Epidemiologic Methods	Estimation of the number needed to treat, the number needed to be exposed, and the exposure impact number with instrumental variables	10.1515/em-2023-0034		crossref	number needed to screen diagnostic yield programme
C3-medicion	0.333	2024	1	CNS Spectrums	Cariprazine as Adjunctive Treatment for Major Depressive Disorder: Benefit and Risk Assessment Using Number Needed to Treat and Number Needed to Harm	10.1017/s1092852924001585		crossref	number needed to screen diagnostic yield programme
C3-medicion	0.333	2023	7	European Neuropsychopharmacology	Number needed to treat and number needed to harm: What are they good for?	10.1016/j.euroneuro.2022.12.006		crossref	number needed to screen diagnostic yield programme
C3-medicion	0.333	2023	2	Journal of Investigative Dermatology	Number Needed to Treat Versus Number Needed to Diagnose	10.1016/j.jid.2022.09.003		crossref	number needed to screen diagnostic yield programme
C3-medicion	0.333	2022	0	Annals of Epidemiology	Number needed to biopsy versus number needed to diagnose	10.1016/j.annepidem.2022.08.048		crossref	number needed to screen diagnostic yield programme
C2-prospeccion	0.333	2021	0	The Proceedings of Conference of Kanto Branch	Deep Learning Model with Invariance and Equivariance of Multiple Particles for Molecular Data Analysis	10.1299/jsmekanto.2021.27.11c04		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2021	2	Journal of Statistical Theory and Practice	Equivariance and Invariance for Optimal Designs in Generalized Linear Models Exemplified by a Class of Gamma Models	10.1007/s42519-021-00221-z		crossref	translation equivariance convolutional networks shift invariance
C3-medicion	0.333	2021	13	Diagnostic and Interventional Imaging	Impact of anatomy type of prostatic artery on the number of catheters needed for prostatic artery embolization	10.1016/j.diii.2020.10.003		crossref	number needed to screen diagnostic yield programme
C2-prospeccion	0.333	2020	4	Applied Sciences	Empirical Remarks on the Translational Equivariance of Convolutional Layers	10.3390/app10093161		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2020	17	Distill	Naturally Occurring Equivariance in Neural Networks	10.23915/distill.00024.004		crossref	translation equivariance convolutional networks shift invariance
C1-negativos	0.333	2019	8	European Journal of Training and Development	Text mining for human resources competencies: Taiwan example	10.1108/ejtd-07-2018-0060		crossref	online hard example mining detector training
C1-negativos	0.333	2019	103	Biostatistics	From development to deployment: dataset shift, causality, and shift-stable models in health AI	10.1093/biostatistics/kxz041		crossref	prior probability shift quantification classifier deployment
C3-medicion	0.333	2019	5	Epidemiology	Number (of Whom?) Needed to Treat (with What?)	10.1097/ede.0000000000001061		crossref	number needed to screen diagnostic yield programme
C3-medicion	0.333	2019	17	International Journal of Clinical Practice	Cariprazine for bipolar depression: What is the number needed to treat, number needed to harm and likelihood to be helped or harmed?	10.1111/ijcp.13397		crossref	number needed to screen diagnostic yield programme
C2-prospeccion	0.333	2016	13	Translation Studies	Invariance orientation: Identifying an object for translation studies	10.1080/14781700.2016.1170629		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2016	4	Translation Studies	Response by Pym to “Invariance orientation: Identifying an object for translation studies”	10.1080/14781700.2016.1207095		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2016	2	Translation Studies	Response by Scarpa to “Invariance orientation: Identifying an object for translation studies”	10.1080/14781700.2016.1207558		crossref	translation equivariance convolutional networks shift invariance
C2-prospeccion	0.333	2016	2	Translation Studies	Response by Katan to “Invariance orientation: Identifying an object for translation studies”	10.1080/14781700.2016.1234972		crossref	translation equivariance convolutional networks shift invariance
C3-medicion	0.333	2016	3	Statistics in Biopharmaceutical Research	Benefit–Risk Assessment Using Number Needed to Treat and Number Needed to Harm for Time-to-Event Endpoints	10.1080/19466315.2016.1197849		crossref	number needed to screen diagnostic yield programme
C1-negativos	0.333	2015	0	Online Journal of Public Health Informatics	User-Customizable Health Pattern Detector Framework: Twitter Analysis Example	10.5210/ojphi.v7i1.5798		crossref	online hard example mining detector training
C3-medicion	0.333	2015	0	Advances in Pharmacoepidemiology &amp; Drug Safety	Statins Cardiovascular Benefits Outweigh their Diabetogenicity: A Direct Comparison between Number Needed to Treat and Number Needed to Harm	10.4172/2167-1052.1000185		crossref	number needed to screen diagnostic yield programme
C1-negativos	0.286	2026	0	Sensors (Basel)	Semi-Supervised Object Detection: A Survey on Progress from CNN to Transformer.	10.3390/s26010310		europepmc	hard negative mining object detection training strategy
C1-negativos	0.286	2026	0	Sci Rep	An improved UAV image object detection algorithm combining multi-scale feature fusion and receptive-field attention-based convolution.	10.1038/s41598-025-34711-y		europepmc	hard negative mining object detection training strategy
C1-negativos	0.286	2026	1	NPJ Digit Med	Evaluating deep learning sepsis prediction models in ICUs under distribution shift: a multi-centre retrospective cohort study.	10.1038/s41746-026-02364-4		europepmc	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.286	2026	0	Commun Eng	Memory-efficient full-volume inference for large-scale 3D dense prediction without performance degradation.	10.1038/s44172-025-00576-2		europepmc	tiling artifacts patch based inference large images segmentation
C1-negativos	0.286	2026	0	Biomimetics (Basel)	Research on Object Detection in Cluttered Hospital Corridor Scenes with CSAWOA-YOLOv8.	10.3390/biomimetics11060431		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Biosensors (Basel)	CNN-Based Classification of &lt;i&gt;Ziziphus&lt;/i&gt; Seeds with Focal Loss for Overcoming Size-Based Shortcut Learning.	10.3390/bios16060320		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Sensors (Basel)	Knowledge Distillation in Object Detection: A Survey from CNN to Transformer.	10.3390/s26010292		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Sci Rep	EVA-YOLOv8: an improved YOLOv8 model integrating multi-scale attention mechanism and vision transformer for multi-class road crack detection.	10.1038/s41598-026-46475-0		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Sci Rep	HA-DETR: accelerating real-time object detection by replacing decoder self-attention.	10.1038/s41598-026-48909-1		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Front Med (Lausanne)	DeepInsight-Net: a CBAM-enhanced ResNet50 framework with focal loss for robust cervical cancer classification on multi-center datasets.	10.3389/fmed.2026.1783634		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Sensors (Basel)	AL-YOLOv8: A Small Object Detection Algorithm for Remote Sensing Images Based on an Improved YOLOv8s.	10.3390/s26072016		europepmc	focal loss dense object detection class imbalance
C1-negativos	0.286	2026	0	Sensors (Basel)	YOLOv12-VSD: A Transfer-Learning-Assisted Real-Time Detection Algorithm for Vehicle Surface Defects.	10.3390/s26092905		europepmc	active learning annotation budget rare class detection
C1-negativos	0.286	2026	0	Sci Rep	FedLiverNet: a federated learning framework for privacy-preserving and efficient liver cancer detection.	10.1038/s41598-026-46244-z		europepmc	active learning annotation budget rare class detection
C1-negativos	0.286	2026	0	Sci Rep	Automated detection of stereotyped animal sounds using data augmentation and transfer learning.	10.1038/s41598-026-48308-6		europepmc	active learning annotation budget rare class detection
C1-negativos	0.286	2026	0	Int J Mol Sci	A Review and Experimental Analysis of Supervised Learning Systems and Methods for Protein-Protein Interaction Detection.	10.3390/ijms27094094		europepmc	active learning annotation budget rare class detection
C3-medicion	0.286	2026	0	Journal of Evaluation in Clinical Practice	When Zero Events Mislead: Evidential Fragility in Rare‐Event Epidemiology	10.1111/jep.70477		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.286	2026	0	Sci Rep	A hybrid spiking convolutional neural framework with extreme learning machine for enhanced anomaly detection in network security.	10.1038/s41598-026-46811-4		europepmc	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.286	2026	0	Clin Ophthalmol	Opportunistic Glaucoma Detection in a Diabetic Eye Screening Program: Yield and Feasibility in a Caribbean Population.	10.2147/opth.s600638		europepmc	positive predictive value screening low prevalence population
C3-medicion	0.286	2026	0	BMC Public Health	Development and validation of a machine learning model for evidence of prior or current HCV infection: a demographic screening approach for the US population.	10.1186/s12889-026-28311-2		europepmc	positive predictive value screening low prevalence population
C3-medicion	0.286	2026	0	J ASEAN Fed Endocr Soc	Evaluating the Two-Step TSH Screening Protocol for Congenital Hypothyroidism: Prevalence and Diagnostic Accuracy in Ninh Binh, Vietnam.	10.15605/jafes.041.01.5795		europepmc	positive predictive value screening low prevalence population
C1-negativos	0.286	2025	0	Entropy (Basel)	Enhanced Video Anomaly Detection Through Dual Triplet Contrastive Loss for Hard Sample Discrimination.	10.3390/e27070655		europepmc	hard negative mining object detection training strategy
C1-negativos	0.286	2025	1	Sensors (Basel)	Recent Real-Time Aerial Object Detection Approaches, Performance, Optimization, and Efficient Design Trends for Onboard Performance: A Survey.	10.3390/s25247563		europepmc	hard negative mining object detection training strategy
C1-negativos	0.286	2025	0	Modern Economy	Training and Employment Mismatch in Benin: A Paradigm Shift?	10.4236/me.2025.164027		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.286	2025	3	Applied Sciences	Class-Balanced Random Patch Training to Address Class Imbalance in Tiling-Based Farmland Classification	10.3390/app15137056		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.286	2025	0	Journal of Institute of Control, Robotics and Systems	Grasp Pose Refinement via Object-centric Scoring	10.5302/j.icros.2025.25.0128		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.286	2025	18	Crop Protection	Cassava crop disease prediction and localization using object detection	10.1016/j.cropro.2024.107001		crossref	context bias object centric crop classification generalization
C3-medicion	0.286	2025	0	Probabilistic Engineering Mechanics	A sensitivity-based separation approach for the experimental calibration of probabilistic computational models	10.1016/j.probengmech.2025.103810		crossref	calibration under class prior shift probabilistic classifier
C2-prospeccion	0.286	2024	2	Optics Express	Adaptive patch-based ring artifacts removal for photon-counting CT	10.1364/oe.538515		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.286	2024	55	Crop Protection	Object-level benchmark for deep learning-based detection and classification of weed species	10.1016/j.cropro.2023.106561		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.286	2024	4	Journal of Biomedical Informatics	Enhancing healthcare process analysis through object-centric process mining: Transforming OMOP common data models into object-centric event logs	10.1016/j.jbi.2024.104682		crossref	context bias object centric crop classification generalization
C1-negativos	0.286	2023	6	Scientific Reports	Cumulative trauma load and timing of trauma prior to military deployment differentially influences inhibitory control processing across deployment	10.1038/s41598-023-48505-7		crossref	class prior shift correction deployment distribution mismatch
